lat,long,year,week,count
40.717732500000004,-74.04384499999999,2015,41,196
40.728744799999994,-74.03210820000001,2015,41,223
40.7141454,-74.0335519,2015,41,225
40.71848892,-74.047726625,2015,41,231
40.7241765,-74.05065640000001,2015,41,233
40.721123600000006,-74.03805095,2015,41,237
40.72152515,-74.046304543,2015,41,249
40.712774200000005,-74.03648570000001,2015,41,273
40.730742625306576,-74.06378388404845,2015,41,316
40.727595965999996,-74.044247311,2015,41,345
40.7272235,-74.03375890000001,2015,41,365
40.7162469,-74.0334588,2015,41,407
40.71958611647166,-74.0431174635887,2015,41,546
40.698650544,-74.082079678,2015,42,6
40.71821129999999,-74.08363940000001,2015,42,6
40.6970299,-74.09693659999999,2015,42,7
40.711130499999996,-74.0788855,2015,42,7
40.752559000000005,-74.044725,2015,42,8
40.714402,-74.0887723,2015,42,14
40.7104670233797,-74.07003879547119,2015,42,15
40.710108700000006,-74.0858489,2015,42,19
40.7467299,-74.0492509,2015,42,29
40.748715945380226,-74.04044330120088,2015,42,41
40.73496102000952,-74.05950307846071,2015,42,46
40.7443187,-74.04399090000001,2015,42,50
40.737711,-74.066921,2015,42,57
40.7376037,-74.05247829999999,2015,42,61
40.7246050998869,-74.07840594649316,2015,42,69
40.7311689,-74.0575736,2015,42,71
40.734785818,-74.050443636,2015,42,74
40.7236589,-74.0641943,2015,42,86
40.711242299999995,-74.0557013,2015,42,93
40.742677141,-74.051788633,2015,42,93
40.7253399253558,-74.06762212514876,2015,42,113
40.71653978099194,-74.0496379137039,2015,42,120
40.7141454,-74.0335519,2015,42,156
40.717732500000004,-74.04384499999999,2015,42,162
40.721123600000006,-74.03805095,2015,42,196
40.72152515,-74.046304543,2015,42,199
40.728744799999994,-74.03210820000001,2015,42,210
40.7241765,-74.05065640000001,2015,42,222
40.71848892,-74.047726625,2015,42,233
40.712774200000005,-74.03648570000001,2015,42,235
40.730742625306576,-74.06378388404845,2015,42,274
40.7272235,-74.03375890000001,2015,42,308
40.727595965999996,-74.044247311,2015,42,337
40.7162469,-74.0334588,2015,42,397
40.71958611647166,-74.0431174635887,2015,42,562
40.711130499999996,-74.0788855,2015,43,2
40.6970299,-74.09693659999999,2015,43,6
40.698650544,-74.082079678,2015,43,7
40.71821129999999,-74.08363940000001,2015,43,8
40.7104670233797,-74.07003879547119,2015,43,11
40.714402,-74.0887723,2015,43,21
40.710108700000006,-74.0858489,2015,43,23
40.752559000000005,-74.044725,2015,43,30
40.737711,-74.066921,2015,43,34
40.7467299,-74.0492509,2015,43,37
40.748715945380226,-74.04044330120088,2015,43,39
40.7443187,-74.04399090000001,2015,43,42
40.7246050998869,-74.07840594649316,2015,43,61
40.734785818,-74.050443636,2015,43,64
40.73496102000952,-74.05950307846071,2015,43,65
40.7376037,-74.05247829999999,2015,43,69
40.7311689,-74.0575736,2015,43,79
40.7236589,-74.0641943,2015,43,87
40.742677141,-74.051788633,2015,43,89
40.71653978099194,-74.0496379137039,2015,43,99
40.711242299999995,-74.0557013,2015,43,100
40.7253399253558,-74.06762212514876,2015,43,103
40.717732500000004,-74.04384499999999,2015,43,144
40.7141454,-74.0335519,2015,43,155
40.721123600000006,-74.03805095,2015,43,191
40.72152515,-74.046304543,2015,43,195
40.712774200000005,-74.03648570000001,2015,43,201
40.728744799999994,-74.03210820000001,2015,43,205
40.71848892,-74.047726625,2015,43,211
40.7241765,-74.05065640000001,2015,43,235
40.730742625306576,-74.06378388404845,2015,43,272
40.7272235,-74.03375890000001,2015,43,311
40.727595965999996,-74.044247311,2015,43,334
40.7162469,-74.0334588,2015,43,343
40.71958611647166,-74.0431174635887,2015,43,539
40.752559000000005,-74.044725,2015,44,1
40.698650544,-74.082079678,2015,44,4
40.711130499999996,-74.0788855,2015,44,4
40.6970299,-74.09693659999999,2015,44,7
40.71821129999999,-74.08363940000001,2015,44,7
40.714402,-74.0887723,2015,44,9
40.710108700000006,-74.0858489,2015,44,15
40.7104670233797,-74.07003879547119,2015,44,16
40.748715945380226,-74.04044330120088,2015,44,29
40.7443187,-74.04399090000001,2015,44,31
40.737711,-74.066921,2015,44,33
40.7467299,-74.0492509,2015,44,40
40.73496102000952,-74.05950307846071,2015,44,43
40.7246050998869,-74.07840594649316,2015,44,56
40.734785818,-74.050443636,2015,44,61
40.7311689,-74.0575736,2015,44,64
40.742677141,-74.051788633,2015,44,71
40.711242299999995,-74.0557013,2015,44,73
40.7376037,-74.05247829999999,2015,44,84
40.7236589,-74.0641943,2015,44,89
40.71653978099194,-74.0496379137039,2015,44,95
40.7253399253558,-74.06762212514876,2015,44,109
40.7141454,-74.0335519,2015,44,131
40.717732500000004,-74.04384499999999,2015,44,139
40.721123600000006,-74.03805095,2015,44,173
40.71848892,-74.047726625,2015,44,176
40.728744799999994,-74.03210820000001,2015,44,187
40.7241765,-74.05065640000001,2015,44,212
40.72152515,-74.046304543,2015,44,213
40.712774200000005,-74.03648570000001,2015,44,219
40.730742625306576,-74.06378388404845,2015,44,247
40.727595965999996,-74.044247311,2015,44,304
40.7272235,-74.03375890000001,2015,44,310
40.7162469,-74.0334588,2015,44,324
40.71958611647166,-74.0431174635887,2015,44,488
40.711130499999996,-74.0788855,2015,45,6
40.71821129999999,-74.08363940000001,2015,45,7
40.698650544,-74.082079678,2015,45,8
40.714402,-74.0887723,2015,45,10
40.6970299,-74.09693659999999,2015,45,11
40.7104670233797,-74.07003879547119,2015,45,11
40.752559000000005,-74.044725,2015,45,11
40.710108700000006,-74.0858489,2015,45,12
40.7443187,-74.04399090000001,2015,45,18
40.737711,-74.066921,2015,45,29
40.748715945380226,-74.04044330120088,2015,45,31
40.7467299,-74.0492509,2015,45,42
40.73496102000952,-74.05950307846071,2015,45,63
40.7376037,-74.05247829999999,2015,45,71
40.7311689,-74.0575736,2015,45,74
40.734785818,-74.050443636,2015,45,75
40.7246050998869,-74.07840594649316,2015,45,78
40.742677141,-74.051788633,2015,45,84
40.711242299999995,-74.0557013,2015,45,90
40.7236589,-74.0641943,2015,45,93
40.71653978099194,-74.0496379137039,2015,45,101
40.7253399253558,-74.06762212514876,2015,45,117
40.717732500000004,-74.04384499999999,2015,45,162
40.7141454,-74.0335519,2015,45,185
40.721123600000006,-74.03805095,2015,45,186
40.71848892,-74.047726625,2015,45,189
40.728744799999994,-74.03210820000001,2015,45,191
40.72152515,-74.046304543,2015,45,197
40.7241765,-74.05065640000001,2015,45,236
40.712774200000005,-74.03648570000001,2015,45,263
40.730742625306576,-74.06378388404845,2015,45,278
40.727595965999996,-74.044247311,2015,45,314
40.7272235,-74.03375890000001,2015,45,320
40.7162469,-74.0334588,2015,45,401
40.71958611647166,-74.0431174635887,2015,45,574
40.6970299,-74.09693659999999,2015,46,2
40.711130499999996,-74.0788855,2015,46,3
40.71821129999999,-74.08363940000001,2015,46,3
40.698650544,-74.082079678,2015,46,5
40.710108700000006,-74.0858489,2015,46,7
40.714402,-74.0887723,2015,46,7
40.752559000000005,-74.044725,2015,46,9
40.7104670233797,-74.07003879547119,2015,46,10
40.7443187,-74.04399090000001,2015,46,13
40.748715945380226,-74.04044330120088,2015,46,13
40.737711,-74.066921,2015,46,38
40.7467299,-74.0492509,2015,46,40
40.73496102000952,-74.05950307846071,2015,46,43
40.7246050998869,-74.07840594649316,2015,46,48
40.711242299999995,-74.0557013,2015,46,52
40.7311689,-74.0575736,2015,46,53
40.734785818,-74.050443636,2015,46,56
40.742677141,-74.051788633,2015,46,64
40.71653978099194,-74.0496379137039,2015,46,69
40.7236589,-74.0641943,2015,46,72
40.7376037,-74.05247829999999,2015,46,72
40.7253399253558,-74.06762212514876,2015,46,102
40.7141454,-74.0335519,2015,46,112
40.717732500000004,-74.04384499999999,2015,46,132
40.721123600000006,-74.03805095,2015,46,132
40.71848892,-74.047726625,2015,46,147
40.728744799999994,-74.03210820000001,2015,46,154
40.72152515,-74.046304543,2015,46,172
40.712774200000005,-74.03648570000001,2015,46,187
40.7272235,-74.03375890000001,2015,46,202
40.7162469,-74.0334588,2015,46,226
40.7241765,-74.05065640000001,2015,46,226
40.730742625306576,-74.06378388404845,2015,46,243
40.727595965999996,-74.044247311,2015,46,291
40.71958611647166,-74.0431174635887,2015,46,369
40.711130499999996,-74.0788855,2015,47,1
40.710108700000006,-74.0858489,2015,47,2
40.71821129999999,-74.08363940000001,2015,47,3
40.6970299,-74.09693659999999,2015,47,6
40.698650544,-74.082079678,2015,47,7
40.714402,-74.0887723,2015,47,7
40.7104670233797,-74.07003879547119,2015,47,10
40.752559000000005,-74.044725,2015,47,11
40.7443187,-74.04399090000001,2015,47,19
40.748715945380226,-74.04044330120088,2015,47,33
40.7467299,-74.0492509,2015,47,35
40.73496102000952,-74.05950307846071,2015,47,38
40.737711,-74.066921,2015,47,41
40.734785818,-74.050443636,2015,47,48
40.7246050998869,-74.07840594649316,2015,47,54
40.7311689,-74.0575736,2015,47,55
40.711242299999995,-74.0557013,2015,47,61
40.7236589,-74.0641943,2015,47,65
40.7376037,-74.05247829999999,2015,47,66
40.742677141,-74.051788633,2015,47,76
40.71653978099194,-74.0496379137039,2015,47,77
40.7253399253558,-74.06762212514876,2015,47,104
40.7141454,-74.0335519,2015,47,116
40.717732500000004,-74.04384499999999,2015,47,129
40.728744799999994,-74.03210820000001,2015,47,143
40.721123600000006,-74.03805095,2015,47,149
40.72152515,-74.046304543,2015,47,198
40.71848892,-74.047726625,2015,47,200
40.7241765,-74.05065640000001,2015,47,222
40.712774200000005,-74.03648570000001,2015,47,223
40.730742625306576,-74.06378388404845,2015,47,224
40.7272235,-74.03375890000001,2015,47,238
40.7162469,-74.0334588,2015,47,292
40.727595965999996,-74.044247311,2015,47,310
40.71958611647166,-74.0431174635887,2015,47,414
40.6970299,-74.09693659999999,2015,48,2
40.714402,-74.0887723,2015,48,3
40.71821129999999,-74.08363940000001,2015,48,3
40.698650544,-74.082079678,2015,48,4
40.7104670233797,-74.07003879547119,2015,48,4
40.710108700000006,-74.0858489,2015,48,8
40.748715945380226,-74.04044330120088,2015,48,8
40.752559000000005,-74.044725,2015,48,9
40.7443187,-74.04399090000001,2015,48,16
40.737711,-74.066921,2015,48,24
40.7236589,-74.0641943,2015,48,26
40.7467299,-74.0492509,2015,48,30
40.73496102000952,-74.05950307846071,2015,48,35
40.7311689,-74.0575736,2015,48,38
40.7376037,-74.05247829999999,2015,48,41
40.7246050998869,-74.07840594649316,2015,48,48
40.734785818,-74.050443636,2015,48,48
40.711242299999995,-74.0557013,2015,48,49
40.742677141,-74.051788633,2015,48,53
40.71653978099194,-74.0496379137039,2015,48,61
40.7141454,-74.0335519,2015,48,88
40.7253399253558,-74.06762212514876,2015,48,88
40.717732500000004,-74.04384499999999,2015,48,98
40.728744799999994,-74.03210820000001,2015,48,102
40.721123600000006,-74.03805095,2015,48,119
40.72152515,-74.046304543,2015,48,125
40.712774200000005,-74.03648570000001,2015,48,135
40.7272235,-74.03375890000001,2015,48,137
40.71848892,-74.047726625,2015,48,138
40.7241765,-74.05065640000001,2015,48,161
40.730742625306576,-74.06378388404845,2015,48,182
40.7162469,-74.0334588,2015,48,183
40.727595965999996,-74.044247311,2015,48,195
40.71958611647166,-74.0431174635887,2015,48,283
40.6970299,-74.09693659999999,2015,49,2
40.71821129999999,-74.08363940000001,2015,49,3
40.698650544,-74.082079678,2015,49,4
40.711130499999996,-74.0788855,2015,49,4
40.714402,-74.0887723,2015,49,6
40.710108700000006,-74.0858489,2015,49,10
40.7104670233797,-74.07003879547119,2015,49,11
40.752559000000005,-74.044725,2015,49,12
40.748715945380226,-74.04044330120088,2015,49,13
40.7443187,-74.04399090000001,2015,49,21
40.737711,-74.066921,2015,49,26
40.7236589,-74.0641943,2015,49,37
40.7311689,-74.0575736,2015,49,39
40.711242299999995,-74.0557013,2015,49,44
40.73496102000952,-74.05950307846071,2015,49,45
40.7467299,-74.0492509,2015,49,50
40.71653978099194,-74.0496379137039,2015,49,51
40.7376037,-74.05247829999999,2015,49,53
40.7246050998869,-74.07840594649316,2015,49,55
40.734785818,-74.050443636,2015,49,63
40.742677141,-74.051788633,2015,49,68
40.7141454,-74.0335519,2015,49,88
40.721123600000006,-74.03805095,2015,49,92
40.7253399253558,-74.06762212514876,2015,49,106
40.717732500000004,-74.04384499999999,2015,49,107
40.728744799999994,-74.03210820000001,2015,49,118
40.71848892,-74.047726625,2015,49,135
40.72152515,-74.046304543,2015,49,142
40.712774200000005,-74.03648570000001,2015,49,152
40.7272235,-74.03375890000001,2015,49,154
40.730742625306576,-74.06378388404845,2015,49,176
40.7241765,-74.05065640000001,2015,49,184
40.7162469,-74.0334588,2015,49,198
40.727595965999996,-74.044247311,2015,49,257
40.71958611647166,-74.0431174635887,2015,49,313
40.71821129999999,-74.08363940000001,2015,50,1
40.698650544,-74.082079678,2015,50,3
40.714402,-74.0887723,2015,50,3
40.711130499999996,-74.0788855,2015,50,7
40.710108700000006,-74.0858489,2015,50,16
40.737711,-74.066921,2015,50,19
40.748715945380226,-74.04044330120088,2015,50,19
40.752559000000005,-74.044725,2015,50,19
40.7104670233797,-74.07003879547119,2015,50,20
40.7443187,-74.04399090000001,2015,50,29
40.73496102000952,-74.05950307846071,2015,50,32
40.7246050998869,-74.07840594649316,2015,50,52
40.7467299,-74.0492509,2015,50,54
40.7311689,-74.0575736,2015,50,62
40.711242299999995,-74.0557013,2015,50,65
40.734785818,-74.050443636,2015,50,66
40.7236589,-74.0641943,2015,50,67
40.7376037,-74.05247829999999,2015,50,67
40.742677141,-74.051788633,2015,50,79
40.71653978099194,-74.0496379137039,2015,50,94
40.7253399253558,-74.06762212514876,2015,50,97
40.7141454,-74.0335519,2015,50,112
40.721123600000006,-74.03805095,2015,50,128
40.728744799999994,-74.03210820000001,2015,50,139
40.717732500000004,-74.04384499999999,2015,50,140
40.71848892,-74.047726625,2015,50,153
40.72152515,-74.046304543,2015,50,168
40.712774200000005,-74.03648570000001,2015,50,189
40.7241765,-74.05065640000001,2015,50,202
40.7162469,-74.0334588,2015,50,218
40.7272235,-74.03375890000001,2015,50,219
40.730742625306576,-74.06378388404845,2015,50,247
40.727595965999996,-74.044247311,2015,50,259
40.71958611647166,-74.0431174635887,2015,50,316
40.698650544,-74.082079678,2015,51,1
40.6970299,-74.09693659999999,2015,51,3
40.714402,-74.0887723,2015,51,3
40.71821129999999,-74.08363940000001,2015,51,3
40.711130499999996,-74.0788855,2015,51,4
40.752559000000005,-74.044725,2015,51,6
40.7104670233797,-74.07003879547119,2015,51,14
40.710108700000006,-74.0858489,2015,51,15
40.748715945380226,-74.04044330120088,2015,51,18
40.7443187,-74.04399090000001,2015,51,19
40.737711,-74.066921,2015,51,23
40.7311689,-74.0575736,2015,51,35
40.73496102000952,-74.05950307846071,2015,51,35
40.7467299,-74.0492509,2015,51,40
40.7246050998869,-74.07840594649316,2015,51,43
40.711242299999995,-74.0557013,2015,51,46
40.7236589,-74.0641943,2015,51,51
40.734785818,-74.050443636,2015,51,52
40.7376037,-74.05247829999999,2015,51,56
40.742677141,-74.051788633,2015,51,63
40.71653978099194,-74.0496379137039,2015,51,69
40.7141454,-74.0335519,2015,51,95
40.7253399253558,-74.06762212514876,2015,51,95
40.728744799999994,-74.03210820000001,2015,51,106
40.717732500000004,-74.04384499999999,2015,51,108
40.721123600000006,-74.03805095,2015,51,117
40.72152515,-74.046304543,2015,51,129
40.712774200000005,-74.03648570000001,2015,51,148
40.71848892,-74.047726625,2015,51,160
40.7241765,-74.05065640000001,2015,51,173
40.7272235,-74.03375890000001,2015,51,179
40.7162469,-74.0334588,2015,51,191
40.730742625306576,-74.06378388404845,2015,51,204
40.727595965999996,-74.044247311,2015,51,251
40.71958611647166,-74.0431174635887,2015,51,339
40.6970299,-74.09693659999999,2015,52,1
40.711130499999996,-74.0788855,2015,52,1
40.71821129999999,-74.08363940000001,2015,52,1
40.698650544,-74.082079678,2015,52,5
40.710108700000006,-74.0858489,2015,52,6
40.752559000000005,-74.044725,2015,52,7
40.7104670233797,-74.07003879547119,2015,52,11
40.737711,-74.066921,2015,52,15
40.748715945380226,-74.04044330120088,2015,52,19
40.7443187,-74.04399090000001,2015,52,22
40.7311689,-74.0575736,2015,52,23
40.73496102000952,-74.05950307846071,2015,52,28
40.7236589,-74.0641943,2015,52,29
40.7467299,-74.0492509,2015,52,29
40.734785818,-74.050443636,2015,52,30
40.7246050998869,-74.07840594649316,2015,52,36
40.7376037,-74.05247829999999,2015,52,38
40.711242299999995,-74.0557013,2015,52,39
40.742677141,-74.051788633,2015,52,48
40.7253399253558,-74.06762212514876,2015,52,57
40.717732500000004,-74.04384499999999,2015,52,61
40.71653978099194,-74.0496379137039,2015,52,63
40.7141454,-74.0335519,2015,52,76
40.721123600000006,-74.03805095,2015,52,84
40.728744799999994,-74.03210820000001,2015,52,84
40.72152515,-74.046304543,2015,52,86
40.712774200000005,-74.03648570000001,2015,52,95
40.71848892,-74.047726625,2015,52,103
40.7241765,-74.05065640000001,2015,52,113
40.7272235,-74.03375890000001,2015,52,131
40.727595965999996,-74.044247311,2015,52,143
40.730742625306576,-74.06378388404845,2015,52,145
40.7162469,-74.0334588,2015,52,173
40.71958611647166,-74.0431174635887,2015,52,214
40.714402,-74.0887723,2015,53,2
40.748715945380226,-74.04044330120088,2015,53,4
40.737711,-74.066921,2015,53,6
40.7104670233797,-74.07003879547119,2015,53,7
40.752559000000005,-74.044725,2015,53,7
40.7467299,-74.0492509,2015,53,10
40.7236589,-74.0641943,2015,53,11
40.7311689,-74.0575736,2015,53,13
40.7443187,-74.04399090000001,2015,53,13
40.73496102000952,-74.05950307846071,2015,53,16
40.7246050998869,-74.07840594649316,2015,53,18
40.734785818,-74.050443636,2015,53,20
40.711242299999995,-74.0557013,2015,53,21
40.71653978099194,-74.0496379137039,2015,53,25
40.7376037,-74.05247829999999,2015,53,25
40.717732500000004,-74.04384499999999,2015,53,33
40.742677141,-74.051788633,2015,53,33
40.7253399253558,-74.06762212514876,2015,53,37
40.7141454,-74.0335519,2015,53,39
40.721123600000006,-74.03805095,2015,53,48
40.712774200000005,-74.03648570000001,2015,53,50
40.72152515,-74.046304543,2015,53,53
40.728744799999994,-74.03210820000001,2015,53,55
40.71848892,-74.047726625,2015,53,62
40.7241765,-74.05065640000001,2015,53,65
40.7272235,-74.03375890000001,2015,53,89
40.730742625306576,-74.06378388404845,2015,53,97
40.7162469,-74.0334588,2015,53,100
40.727595965999996,-74.044247311,2015,53,109
40.71958611647166,-74.0431174635887,2015,53,150
40.711130499999996,-74.0788855,2016,1,1
40.710108700000006,-74.0858489,2016,1,2
40.71821129999999,-74.08363940000001,2016,1,3
40.698650544,-74.082079678,2016,1,4
40.7104670233797,-74.07003879547119,2016,1,9
40.748715945380226,-74.04044330120088,2016,1,9
40.7467299,-74.0492509,2016,1,15
40.752559000000005,-74.044725,2016,1,15
40.737711,-74.066921,2016,1,17
40.7443187,-74.04399090000001,2016,1,21
40.7311689,-74.0575736,2016,1,28
40.71653978099194,-74.0496379137039,2016,1,30
40.7236589,-74.0641943,2016,1,31
40.7246050998869,-74.07840594649316,2016,1,35
40.734785818,-74.050443636,2016,1,35
40.73496102000952,-74.05950307846071,2016,1,36
40.711242299999995,-74.0557013,2016,1,38
40.7376037,-74.05247829999999,2016,1,42
40.742677141,-74.051788633,2016,1,55
40.7141454,-74.0335519,2016,1,59
40.717732500000004,-74.04384499999999,2016,1,71
40.721123600000006,-74.03805095,2016,1,77
40.7253399253558,-74.06762212514876,2016,1,80
40.728744799999994,-74.03210820000001,2016,1,94
40.72152515,-74.046304543,2016,1,121
40.712774200000005,-74.03648570000001,2016,1,133
40.71848892,-74.047726625,2016,1,137
40.7241765,-74.05065640000001,2016,1,140
40.7272235,-74.03375890000001,2016,1,144
40.7162469,-74.0334588,2016,1,165
40.730742625306576,-74.06378388404845,2016,1,185
40.727595965999996,-74.044247311,2016,1,193
40.71958611647166,-74.0431174635887,2016,1,251
40.6970299,-74.09693659999999,2016,2,1
40.711130499999996,-74.0788855,2016,2,1
40.698650544,-74.082079678,2016,2,2
40.71821129999999,-74.08363940000001,2016,2,2
40.710108700000006,-74.0858489,2016,2,3
40.752559000000005,-74.044725,2016,2,3
40.7104670233797,-74.07003879547119,2016,2,5
40.748715945380226,-74.04044330120088,2016,2,6
40.7467299,-74.0492509,2016,2,15
40.7443187,-74.04399090000001,2016,2,18
40.737711,-74.066921,2016,2,20
40.7311689,-74.0575736,2016,2,24
40.7246050998869,-74.07840594649316,2016,2,25
40.7236589,-74.0641943,2016,2,30
40.73496102000952,-74.05950307846071,2016,2,31
40.734785818,-74.050443636,2016,2,37
40.711242299999995,-74.0557013,2016,2,38
40.7376037,-74.05247829999999,2016,2,41
40.717732500000004,-74.04384499999999,2016,2,46
40.71653978099194,-74.0496379137039,2016,2,47
40.742677141,-74.051788633,2016,2,50
40.7141454,-74.0335519,2016,2,63
40.728744799999994,-74.03210820000001,2016,2,84
40.721123600000006,-74.03805095,2016,2,88
40.7253399253558,-74.06762212514876,2016,2,89
40.72152515,-74.046304543,2016,2,94
40.712774200000005,-74.03648570000001,2016,2,115
40.71848892,-74.047726625,2016,2,129
40.7241765,-74.05065640000001,2016,2,151
40.7272235,-74.03375890000001,2016,2,156
40.730742625306576,-74.06378388404845,2016,2,162
40.7162469,-74.0334588,2016,2,169
40.727595965999996,-74.044247311,2016,2,213
40.71958611647166,-74.0431174635887,2016,2,293
40.6970299,-74.09693659999999,2016,3,1
40.714402,-74.0887723,2016,3,1
40.752559000000005,-74.044725,2016,3,1
40.7104670233797,-74.07003879547119,2016,3,4
40.7467299,-74.0492509,2016,3,6
40.710108700000006,-74.0858489,2016,3,7
40.748715945380226,-74.04044330120088,2016,3,7
40.7443187,-74.04399090000001,2016,3,10
40.7246050998869,-74.07840594649316,2016,3,11
40.7311689,-74.0575736,2016,3,14
40.73496102000952,-74.05950307846071,2016,3,14
40.737711,-74.066921,2016,3,14
40.71653978099194,-74.0496379137039,2016,3,18
40.7236589,-74.0641943,2016,3,18
40.7376037,-74.05247829999999,2016,3,23
40.711242299999995,-74.0557013,2016,3,24
40.734785818,-74.050443636,2016,3,28
40.742677141,-74.051788633,2016,3,31
40.721123600000006,-74.03805095,2016,3,42
40.717732500000004,-74.04384499999999,2016,3,44
40.728744799999994,-74.03210820000001,2016,3,49
40.7141454,-74.0335519,2016,3,53
40.7253399253558,-74.06762212514876,2016,3,56
40.72152515,-74.046304543,2016,3,75
40.712774200000005,-74.03648570000001,2016,3,79
40.71848892,-74.047726625,2016,3,87
40.7272235,-74.03375890000001,2016,3,87
40.7241765,-74.05065640000001,2016,3,100
40.7162469,-74.0334588,2016,3,102
40.727595965999996,-74.044247311,2016,3,121
40.730742625306576,-74.06378388404845,2016,3,121
40.71958611647166,-74.0431174635887,2016,3,191
40.6970299,-74.09693659999999,2016,4,1
40.7104670233797,-74.07003879547119,2016,4,1
40.711130499999996,-74.0788855,2016,4,1
40.7376037,-74.05247829999999,2016,4,5
40.7443187,-74.04399090000001,2016,4,6
40.7467299,-74.0492509,2016,4,6
40.748715945380226,-74.04044330120088,2016,4,6
40.7311689,-74.0575736,2016,4,7
40.73496102000952,-74.05950307846071,2016,4,8
40.737711,-74.066921,2016,4,9
40.71653978099194,-74.0496379137039,2016,4,10
40.7246050998869,-74.07840594649316,2016,4,13
40.742677141,-74.051788633,2016,4,17
40.7236589,-74.0641943,2016,4,18
40.734785818,-74.050443636,2016,4,18
40.711242299999995,-74.0557013,2016,4,19
40.712774200000005,-74.03648570000001,2016,4,25
40.72152515,-74.046304543,2016,4,28
40.717732500000004,-74.04384499999999,2016,4,29
40.728744799999994,-74.03210820000001,2016,4,29
40.7241765,-74.05065640000001,2016,4,31
40.721123600000006,-74.03805095,2016,4,34
