year,week,lat,long,sunHour,totalSnow_cm,FeelsLikeC,cloudcover,humidity,precipMM,tempC,windspeedKmph,count
2015,39,0.7106668527077604,-1.2930034293901969,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,2.0
2015,39,0.7105432694340854,-1.292920458182886,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,4.0
2015,39,0.7102971675375785,-1.2932355093114922,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,8.0
2015,39,0.7106003678805644,-1.2930930153953721,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,10.0
2015,39,0.7105316895825511,-1.292766054060907,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,14.0
2015,39,0.7103254531113814,-1.2929762071058806,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,16.0
2015,39,0.7105254356597885,-1.2930419924400192,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,17.0
2015,39,0.7111645961758198,-1.2924032368403744,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,25.0
2015,39,0.7109591904707139,-1.2925821711100158,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,43.0
2015,39,0.711266333163248,-1.2923242449837584,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,49.0
2015,39,0.7110053139376243,-1.2924595655966529,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,51.0
2015,39,0.7111992592067988,-1.292249515242135,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,52.0
2015,39,0.7110071866759117,-1.292711638264531,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,55.0
2015,39,0.7107784455675006,-1.292912088395252,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,64.0
2015,39,0.7107619312640922,-1.2926640483718168,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,66.0
2015,39,0.7109561326187916,-1.2924240540106813,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,68.0
2015,39,0.7111225127968958,-1.29231143252172,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,75.0
2015,39,0.7108930054909169,-1.29254849535803,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,86.0
2015,39,0.71109386218748,-1.292447528636761,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,90.0
2015,39,0.7107912706913604,-1.2927238752068453,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,110.0
2015,39,0.7105452207121892,-1.2925158175584448,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,147.0
2015,39,0.7106376791975602,-1.292409991503758,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,152.0
2015,39,0.7107709650883005,-1.2924277674430116,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,186.0
2015,39,0.7107176819315666,-1.2922077608368157,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,203.0
2015,39,0.7105719574110007,-1.292180442070699,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,218.0
2015,39,0.7105958893657037,-1.2921292376011038,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,222.0
2015,39,0.71067169809083,-1.2923766332229185,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,227.0
2015,39,0.7106584960713019,-1.2923088860863403,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,238.0
2015,39,0.7107246903011778,-1.2923518132097853,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,245.0
2015,39,0.7108506969645194,-1.292104040282693,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,252.0
2015,39,0.7108855655939988,-1.2926568852621596,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,252.0
2015,39,0.7108241452706088,-1.2921328504326557,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,265.0
2015,39,0.7108306460286604,-1.2923159077379078,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,357.0
2015,39,0.7106325674599344,-1.2921276126995702,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,363.0
2015,39,0.7106908477818017,-1.2922961881805355,10.0,0.0,18.57,37.86,66.0,0.0,21.86,13.57,472.0
2015,40,0.7106668527077604,-1.2930034293901969,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,1.0
2015,40,0.7102971675375785,-1.2932355093114922,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,2.0
2015,40,0.7103254531113814,-1.2929762071058806,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,6.0
2015,40,0.7105432694340854,-1.292920458182886,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,8.0
2015,40,0.7105254356597885,-1.2930419924400192,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,15.0
2015,40,0.7105316895825511,-1.292766054060907,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,17.0
2015,40,0.7106003678805644,-1.2930930153953721,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,20.0
2015,40,0.7111992592067988,-1.292249515242135,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,20.0
2015,40,0.711266333163248,-1.2923242449837584,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,24.0
2015,40,0.7111645961758198,-1.2924032368403744,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,26.0
2015,40,0.7109591904707139,-1.2925821711100158,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,33.0
2015,40,0.7108930054909169,-1.29254849535803,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,43.0
2015,40,0.7110071866759117,-1.292711638264531,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,43.0
2015,40,0.7111225127968958,-1.29231143252172,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,43.0
2015,40,0.7107619312640922,-1.2926640483718168,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,54.0
2015,40,0.7105452207121892,-1.2925158175584448,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,55.0
2015,40,0.7109561326187916,-1.2924240540106813,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,58.0
2015,40,0.7107784455675006,-1.292912088395252,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,59.0
2015,40,0.71109386218748,-1.292447528636761,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,62.0
2015,40,0.7110053139376243,-1.2924595655966529,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,74.0
2015,40,0.7106376791975602,-1.292409991503758,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,81.0
2015,40,0.7107912706913604,-1.2927238752068453,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,99.0
2015,40,0.7106584960713019,-1.2923088860863403,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,129.0
2015,40,0.7105958893657037,-1.2921292376011038,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,133.0
2015,40,0.71067169809083,-1.2923766332229185,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,143.0
2015,40,0.7108506969645194,-1.292104040282693,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,154.0
2015,40,0.7105719574110007,-1.292180442070699,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,158.0
2015,40,0.7107709650883005,-1.2924277674430116,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,172.0
2015,40,0.7107246903011778,-1.2923518132097853,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,180.0
2015,40,0.7107176819315666,-1.2922077608368157,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,181.0
2015,40,0.7108241452706088,-1.2921328504326557,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,240.0
2015,40,0.7108855655939988,-1.2926568852621596,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,241.0
2015,40,0.7106325674599344,-1.2921276126995702,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,293.0
2015,40,0.7108306460286604,-1.2923159077379078,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,310.0
2015,40,0.7106908477818017,-1.2922961881805355,8.57,0.0,14.86,69.29,82.14,4.73,18.14,22.43,410.0
2015,41,0.7105432694340854,-1.292920458182886,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,2.0
2015,41,0.7102971675375785,-1.2932355093114922,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,6.0
2015,41,0.7103254531113814,-1.2929762071058806,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,6.0
2015,41,0.7106003678805644,-1.2930930153953721,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,10.0
2015,41,0.7106668527077604,-1.2930034293901969,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,14.0
2015,41,0.711266333163248,-1.2923242449837584,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,14.0
2015,41,0.7105254356597885,-1.2930419924400192,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,18.0
2015,41,0.7105316895825511,-1.292766054060907,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,20.0
2015,41,0.7111992592067988,-1.292249515242135,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,36.0
2015,41,0.7111645961758198,-1.2924032368403744,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,37.0
2015,41,0.7109591904707139,-1.2925821711100158,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,57.0
2015,41,0.7110071866759117,-1.292711638264531,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,66.0
2015,41,0.7111225127968958,-1.29231143252172,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,68.0
2015,41,0.7107784455675006,-1.292912088395252,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,75.0
2015,41,0.7109561326187916,-1.2924240540106813,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,78.0
2015,41,0.7108930054909169,-1.29254849535803,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,80.0
2015,41,0.7107619312640922,-1.2926640483718168,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,84.0
2015,41,0.71109386218748,-1.292447528636761,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,87.0
2015,41,0.7110053139376243,-1.2924595655966529,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,89.0
2015,41,0.7106376791975602,-1.292409991503758,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,115.0
2015,41,0.7105452207121892,-1.2925158175584448,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,133.0
2015,41,0.7107912706913604,-1.2927238752068453,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,138.0
2015,41,0.7106584960713019,-1.2923088860863403,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,196.0
2015,41,0.7108506969645194,-1.292104040282693,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,223.0
2015,41,0.7105958893657037,-1.2921292376011038,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,225.0
2015,41,0.71067169809083,-1.2923766332229185,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,231.0
2015,41,0.7107709650883005,-1.2924277674430116,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,233.0
2015,41,0.7107176819315666,-1.2922077608368157,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,237.0
2015,41,0.7107246903011778,-1.2923518132097853,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,249.0
2015,41,0.7105719574110007,-1.292180442070699,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,273.0
2015,41,0.7108855655939988,-1.2926568852621596,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,316.0
2015,41,0.7108306460286604,-1.2923159077379078,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,345.0
2015,41,0.7108241452706088,-1.2921328504326557,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,365.0
2015,41,0.7106325674599344,-1.2921276126995702,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,407.0
2015,41,0.7106908477818017,-1.2922961881805355,9.31,0.0,16.29,25.0,71.57,0.71,19.57,11.71,546.0
2015,42,0.7103254531113814,-1.2929762071058806,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,6.0
2015,42,0.7106668527077604,-1.2930034293901969,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,6.0
2015,42,0.7102971675375785,-1.2932355093114922,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,7.0
2015,42,0.7105432694340854,-1.292920458182886,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,7.0
2015,42,0.711266333163248,-1.2923242449837584,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,8.0
2015,42,0.7106003678805644,-1.2930930153953721,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,14.0
2015,42,0.7105316895825511,-1.292766054060907,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,15.0
2015,42,0.7105254356597885,-1.2930419924400192,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,19.0
2015,42,0.7111645961758198,-1.2924032368403744,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,29.0
2015,42,0.7111992592067988,-1.292249515242135,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,41.0
2015,42,0.7109591904707139,-1.2925821711100158,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,46.0
2015,42,0.7111225127968958,-1.29231143252172,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,50.0
2015,42,0.7110071866759117,-1.292711638264531,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,57.0
2015,42,0.7110053139376243,-1.2924595655966529,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,61.0
2015,42,0.7107784455675006,-1.292912088395252,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,69.0
2015,42,0.7108930054909169,-1.29254849535803,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,71.0
2015,42,0.7109561326187916,-1.2924240540106813,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,74.0
2015,42,0.7107619312640922,-1.2926640483718168,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,86.0
2015,42,0.7105452207121892,-1.2925158175584448,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,93.0
2015,42,0.71109386218748,-1.292447528636761,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,93.0
2015,42,0.7107912706913604,-1.2927238752068453,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,113.0
2015,42,0.7106376791975602,-1.292409991503758,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,120.0
2015,42,0.7105958893657037,-1.2921292376011038,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,156.0
2015,42,0.7106584960713019,-1.2923088860863403,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,162.0
2015,42,0.7107176819315666,-1.2922077608368157,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,196.0
2015,42,0.7107246903011778,-1.2923518132097853,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,199.0
2015,42,0.7108506969645194,-1.292104040282693,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,210.0
2015,42,0.7107709650883005,-1.2924277674430116,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,222.0
2015,42,0.71067169809083,-1.2923766332229185,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,233.0
2015,42,0.7105719574110007,-1.292180442070699,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,235.0
2015,42,0.7108855655939988,-1.2926568852621596,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,274.0
2015,42,0.7108241452706088,-1.2921328504326557,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,308.0
2015,42,0.7108306460286604,-1.2923159077379078,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,337.0
2015,42,0.7106325674599344,-1.2921276126995702,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,397.0
2015,42,0.7106908477818017,-1.2922961881805355,8.7,0.0,12.29,17.0,65.57,0.07,16.29,15.71,562.0
2015,43,0.7105432694340854,-1.292920458182886,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,2.0
2015,43,0.7102971675375785,-1.2932355093114922,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,6.0
2015,43,0.7103254531113814,-1.2929762071058806,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,7.0
2015,43,0.7106668527077604,-1.2930034293901969,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,8.0
2015,43,0.7105316895825511,-1.292766054060907,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,11.0
2015,43,0.7106003678805644,-1.2930930153953721,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,21.0
2015,43,0.7105254356597885,-1.2930419924400192,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,23.0
2015,43,0.711266333163248,-1.2923242449837584,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,30.0
2015,43,0.7110071866759117,-1.292711638264531,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,34.0
2015,43,0.7111645961758198,-1.2924032368403744,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,37.0
2015,43,0.7111992592067988,-1.292249515242135,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,39.0
2015,43,0.7111225127968958,-1.29231143252172,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,42.0
2015,43,0.7107784455675006,-1.292912088395252,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,61.0
2015,43,0.7109561326187916,-1.2924240540106813,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,64.0
2015,43,0.7109591904707139,-1.2925821711100158,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,65.0
2015,43,0.7110053139376243,-1.2924595655966529,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,69.0
2015,43,0.7108930054909169,-1.29254849535803,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,79.0
2015,43,0.7107619312640922,-1.2926640483718168,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,87.0
2015,43,0.71109386218748,-1.292447528636761,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,89.0
2015,43,0.7106376791975602,-1.292409991503758,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,99.0
2015,43,0.7105452207121892,-1.2925158175584448,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,100.0
2015,43,0.7107912706913604,-1.2927238752068453,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,103.0
2015,43,0.7106584960713019,-1.2923088860863403,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,144.0
2015,43,0.7105958893657037,-1.2921292376011038,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,155.0
2015,43,0.7107176819315666,-1.2922077608368157,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,191.0
2015,43,0.7107246903011778,-1.2923518132097853,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,195.0
2015,43,0.7105719574110007,-1.292180442070699,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,201.0
2015,43,0.7108506969645194,-1.292104040282693,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,205.0
2015,43,0.71067169809083,-1.2923766332229185,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,211.0
2015,43,0.7107709650883005,-1.2924277674430116,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,235.0
2015,43,0.7108855655939988,-1.2926568852621596,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,272.0
2015,43,0.7108241452706088,-1.2921328504326557,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,311.0
2015,43,0.7108306460286604,-1.2923159077379078,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,334.0
2015,43,0.7106325674599344,-1.2921276126995702,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,343.0
2015,43,0.7106908477818017,-1.2922961881805355,7.81,0.0,12.29,27.29,68.0,0.56,16.57,16.29,539.0
2015,44,0.711266333163248,-1.2923242449837584,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,1.0
2015,44,0.7103254531113814,-1.2929762071058806,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,4.0
2015,44,0.7105432694340854,-1.292920458182886,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,4.0
2015,44,0.7102971675375785,-1.2932355093114922,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,7.0
2015,44,0.7106668527077604,-1.2930034293901969,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,7.0
2015,44,0.7106003678805644,-1.2930930153953721,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,9.0
2015,44,0.7105254356597885,-1.2930419924400192,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,15.0
2015,44,0.7105316895825511,-1.292766054060907,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,16.0
2015,44,0.7111992592067988,-1.292249515242135,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,29.0
2015,44,0.7111225127968958,-1.29231143252172,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,31.0
2015,44,0.7110071866759117,-1.292711638264531,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,33.0
2015,44,0.7111645961758198,-1.2924032368403744,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,40.0
2015,44,0.7109591904707139,-1.2925821711100158,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,43.0
2015,44,0.7107784455675006,-1.292912088395252,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,56.0
2015,44,0.7109561326187916,-1.2924240540106813,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,61.0
2015,44,0.7108930054909169,-1.29254849535803,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,64.0
2015,44,0.71109386218748,-1.292447528636761,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,71.0
2015,44,0.7105452207121892,-1.2925158175584448,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,73.0
2015,44,0.7110053139376243,-1.2924595655966529,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,84.0
2015,44,0.7107619312640922,-1.2926640483718168,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,89.0
2015,44,0.7106376791975602,-1.292409991503758,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,95.0
2015,44,0.7107912706913604,-1.2927238752068453,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,109.0
2015,44,0.7105958893657037,-1.2921292376011038,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,131.0
2015,44,0.7106584960713019,-1.2923088860863403,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,139.0
2015,44,0.7107176819315666,-1.2922077608368157,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,173.0
2015,44,0.71067169809083,-1.2923766332229185,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,176.0
2015,44,0.7108506969645194,-1.292104040282693,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,187.0
2015,44,0.7107709650883005,-1.2924277674430116,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,212.0
2015,44,0.7107246903011778,-1.2923518132097853,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,213.0
2015,44,0.7105719574110007,-1.292180442070699,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,219.0
2015,44,0.7108855655939988,-1.2926568852621596,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,247.0
2015,44,0.7108306460286604,-1.2923159077379078,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,304.0
2015,44,0.7108241452706088,-1.2921328504326557,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,310.0
2015,44,0.7106325674599344,-1.2921276126995702,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,324.0
2015,44,0.7106908477818017,-1.2922961881805355,7.56,0.0,12.0,32.86,72.29,3.9,15.57,16.57,488.0
2015,45,0.7105432694340854,-1.292920458182886,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,6.0
2015,45,0.7106668527077604,-1.2930034293901969,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,7.0
2015,45,0.7103254531113814,-1.2929762071058806,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,8.0
2015,45,0.7106003678805644,-1.2930930153953721,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,10.0
2015,45,0.7102971675375785,-1.2932355093114922,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,11.0
2015,45,0.7105316895825511,-1.292766054060907,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,11.0
2015,45,0.711266333163248,-1.2923242449837584,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,11.0
2015,45,0.7105254356597885,-1.2930419924400192,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,12.0
2015,45,0.7111225127968958,-1.29231143252172,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,18.0
2015,45,0.7110071866759117,-1.292711638264531,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,29.0
2015,45,0.7111992592067988,-1.292249515242135,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,31.0
2015,45,0.7111645961758198,-1.2924032368403744,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,42.0
2015,45,0.7109591904707139,-1.2925821711100158,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,63.0
2015,45,0.7110053139376243,-1.2924595655966529,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,71.0
2015,45,0.7108930054909169,-1.29254849535803,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,74.0
2015,45,0.7109561326187916,-1.2924240540106813,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,75.0
2015,45,0.7107784455675006,-1.292912088395252,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,78.0
2015,45,0.71109386218748,-1.292447528636761,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,84.0
2015,45,0.7105452207121892,-1.2925158175584448,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,90.0
2015,45,0.7107619312640922,-1.2926640483718168,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,93.0
2015,45,0.7106376791975602,-1.292409991503758,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,101.0
2015,45,0.7107912706913604,-1.2927238752068453,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,117.0
2015,45,0.7106584960713019,-1.2923088860863403,6.84,0.0,16.0,36.29,78.14,0.24,17.71,10.14,162.0
